Aggregate Date;Provider;Location;5G (%);5G Roaming (%);4G (%);4G Roaming (%);3G (%);3G Roaming (%);2G (%);2G Roaming (%);No Coverage (%);5G Sample Count;5G Roaming Sample Count;4G Sample Count;4G Roaming Sample Count;3G Sample Count;3G Roaming Sample Count;2G Sample Count;2G Roaming Sample Count;No Coverage Sample Count;Total Sample Count;Total Device Count;Total Scan Count
2018;All Providers Combined;Montería, Montería, Córdoba, Colombia;0;0;61.71;1.28;26.05;2.63;1.66;0.78;5.86;0;0;1214058;25302;458689;25240;15225;8655;66622;1813791;4052;3810721
2018;All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;0;0;60.78;1.09;27.53;2.63;1.69;0.86;5.38;0;0;632525;4208;271923;12161;13687;6112;33871;974487;2865;2333434
2019;All Providers Combined;Bogotá, Bogota, Colombia;0;0;59.26;3.85;14.48;2.98;1.3;0.34;17.74;0;0;157524131;13630800;32234628;7114159;2128470;603862;14356726;227592776;238585;379669664
2019;All Providers Combined;Cali, Cali, Valle del Cauca, Colombia;0;0;44.1;15.23;19.15;2.34;1.79;0.28;17.04;0;0;25242385;8669810;8948960;889431;707826;115405;3612430;48186247;61900;84223622
2019;All Providers Combined;Medellín, Medellin, Antioquia, Colombia;0;0;49.75;2.01;17.62;2.43;1.42;0.36;26.37;0;0;35448908;835909;10620604;1363932;602445;172305;6289025;55333128;105410;101374224
2019;All Providers Combined;Ibagué, Ibague, Tolima, Colombia;0;0;51.71;2.46;20.19;2.76;2.09;0.42;20.33;0;0;6123984;141383;2092890;190092;163949;53329;901047;9666674;18767;17222100
2019;All Providers Combined;Cartagena, Cartagena, Bolívar, Colombia;0;0;56.45;1.74;19.82;2.2;1.5;0.35;17.9;0;0;8078863;146406;2916980;204953;202168;51100;1187643;12788113;25389;24036504
2019;All Providers Combined;Villavicencio, Villavicencio, Meta, Colombia;0;0;58.99;1.93;16.79;2.82;1.7;0.41;17.32;0;0;5240725;148732;1302293;160125;93295;21965;538324;7505459;15059;13263577
2019;All Providers Combined;Tunja, Tunja, Boyacá, Colombia;0;0;59.95;1.59;18.26;3.77;1.87;0.58;13.94;0;0;2661356;13356;635955;33804;39673;5275;259344;3648763;9440;6773031
2019;All Providers Combined;Barranquilla, Barranquilla, Atlantico, Colombia;0;0;57.24;1.92;17.34;1.73;1.13;0.26;20.34;0;0;16043510;452879;4274538;393016;234664;71511;2061978;23532096;41339;43118091
2019;All Providers Combined;Bucaramanga, Bucaramanga, Santander Department, Colombia;0;0;57.12;1.76;19.14;1.95;1.34;0.3;18.34;0;0;7500171;216835;2344553;210502;95260;28363;1035078;11430762;22911;21757888
2019;All Providers Combined;Manizales, Manizales, Caldas, Colombia;0;0;51.82;7.16;23.1;2.58;1.62;0.35;13.33;0;0;3256629;413871;1525435;113772;98742;15356;388237;5812042;10049;10735353
2019;All Providers Combined;Popayán, Popayán, Cauca, Colombia;0;0;46.22;8.55;22.79;3.08;2.52;0.4;16.4;0;0;2820299;462808;1270397;75812;110969;11205;414981;5166471;8594;9405903
2019;All Providers Combined;Pasto, Pasto, Narino, Colombia;0;0;46.77;11.55;20.53;1.94;2.89;0.36;15.92;0;0;2731254;664278;1011520;50851;125130;9120;412282;5004435;8728;9478522
2019;All Providers Combined;Armenia, Armenia, Quindio, Colombia;0;0;49.67;10.5;21.4;2.67;1.39;0.27;14.06;0;0;2504990;481920;1161276;66513;46698;10077;336294;4607768;10190;8200420
2019;All Providers Combined;Pereira, Pereira, Risaralda, Colombia;0;0;48.2;10.16;23;2.49;1.3;0.27;14.54;0;0;3988018;717008;1864272;128296;88976;13392;647930;7447892;16667;14683652
2019;All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;0;0;59.26;1.68;19.96;2.22;1.11;0.28;15.44;0;0;3213780;39038;1045679;75871;57808;27842;392105;4852123;12343;8933060
2019;All Providers Combined;Montería, Montería, Córdoba, Colombia;0;0;62;1.61;19.76;1.88;1.03;0.33;13.34;0;0;2618559;34392;720477;33222;55564;14643;244842;3721699;7236;6836624
2019;All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;0;0;58.78;1.57;21.7;2.27;1.3;0.4;13.93;0;0;1550755;30188;480943;35698;26098;10288;197118;2331088;5413;4056183
2020;All Providers Combined;Bogotá, Bogota, Colombia;0;0;73.2;4.3;12.53;2.35;0.99;0.22;6.37;0;0;149726773;10790958;24471395;4527960;1799879;401986;5001781;196720732;225742;386904653
2020;All Providers Combined;Cali, Cali, Valle del Cauca, Colombia;0;0;53.67;19.96;17.34;1.59;1.49;0.15;5.75;0;0;22051460;8005525;6816051;477311;529148;58603;813257;38751355;51359;79507814
2020;All Providers Combined;Medellín, Medellin, Antioquia, Colombia;0;0;72.13;2.01;16.31;1.89;0.73;0.21;6.67;54;0;29001013;437699;6225199;584679;243543;61899;897745;37451831;60730;85642034
2020;All Providers Combined;Ibagué, Ibague, Tolima, Colombia;0;0;69.01;1.73;20.01;2.15;1.41;0.25;5.42;0;0;5936756;85118;1655136;108618;129030;13930;234276;8162864;13137;15996900
2020;All Providers Combined;Cartagena, Cartagena, Bolívar, Colombia;0;0;71.07;2;18.54;1.56;1.33;0.2;5.26;0;0;7414124;131876;1932790;92270;154640;23929;164560;9914189;17626;21732599
2020;All Providers Combined;Villavicencio, Villavicencio, Meta, Colombia;0;0;74.21;2.47;14.74;2.22;0.9;0.19;5.22;0;0;4781844;133866;1035910;141823;64152;6221;131572;6295388;12788;12051224
2020;All Providers Combined;Tunja, Tunja, Boyacá, Colombia;0;0;73.11;1.27;16.34;2.11;1.25;0.25;5.62;0;0;2624790;12921;442656;22890;32986;4573;84082;3224898;7100;6384560
2020;All Providers Combined;Barranquilla, Barranquilla, Atlantico, Colombia;0;0;74.35;2.3;15.6;1.3;0.82;0.12;5.47;0;0;13692851;332169;2792792;196873;120147;18691;248314;17401837;30656;39376020
2020;All Providers Combined;Bucaramanga, Bucaramanga, Santander Department, Colombia;0;0;70.03;1.87;18.96;1.32;1.2;0.17;6.4;0;0;6619365;153857;1865063;92660;85799;12077;214346;9043167;18415;21451482
2020;All Providers Combined;Manizales, Manizales, Caldas, Colombia;0;0;64.18;7.8;20.79;1.49;0.84;0.13;4.74;0;0;3238162;300122;1104153;48364;40308;12923;95328;4839360;9142;10406661
2020;All Providers Combined;Popayán, Popayán, Cauca, Colombia;0;0;58.12;10.5;20.32;2.08;1.78;0.3;6.85;0;0;2372368;368424;738842;43017;56941;3321;87307;3670220;7054;8500292
2020;All Providers Combined;Pasto, Pasto, Narino, Colombia;0;0;55.68;13.7;19.27;1.42;2.57;0.19;7.13;0;0;2684040;718819;853125;40004;77160;4168;119357;4496673;7664;9869034
2020;All Providers Combined;Armenia, Armenia, Quindio, Colombia;0;0;62.7;11.46;18.9;1.73;0.98;0.13;4.07;0;0;2521727;335086;766406;35995;19645;1954;61157;3741970;7486;7211534
2020;All Providers Combined;Pereira, Pereira, Risaralda, Colombia;0;0;60.93;10.36;21.16;1.42;0.85;0.1;5.13;0;0;3721314;545861;1351084;56056;45910;5716;151132;5877073;13386;15322043
2020;All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;0;0;73.22;1.9;17.61;1.55;0.89;0.13;4.65;0;0;2826946;32255;699733;35359;34169;2394;55219;3686075;8131;8400437
2020;All Providers Combined;Montería, Montería, Córdoba, Colombia;0;0;74.54;1.41;17.11;0.96;0.88;0.12;4.94;0;0;2525068;25155;532773;15996;23091;1473;53409;3176965;6433;6846431
2020;All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;0;0;73.11;1.62;17.98;1.21;0.88;0.08;5.07;0;0;1828956;15611;526922;12802;15812;1628;32612;2434343;4743;4210073
2021;All Providers Combined;Bogotá, Bogota, Colombia;0;0;76.39;5.1;9.33;2.43;0.65;0.12;5.97;4;0;110608618;6414936;9843070;2384044;395863;76100;3296331;133018966;117089;281656762
2021;All Providers Combined;Cali, Cali, Valle del Cauca, Colombia;0;0;54.49;22.42;13.8;1.59;1.02;0.13;6.56;0;0;13933415;6420735;3664196;335189;244196;14507;602412;25214650;28336;55676167
2021;All Providers Combined;Medellín, Medellin, Antioquia, Colombia;0;0;72.47;2.91;13.3;1.95;0.75;0.11;8.51;0;0;20092115;403198;2997542;510449;144145;8209;848433;25004091;38390;65103328
2021;All Providers Combined;Ibagué, Ibague, Tolima, Colombia;0;0;73.57;2.47;14.8;2.41;1.01;0.11;5.63;0;0;4399861;73584;652610;61435;68837;3502;159186;5419015;7518;10265190
2021;All Providers Combined;Cartagena, Cartagena, Bolívar, Colombia;0;0;81.65;2.91;11.28;1.61;0.57;0.12;1.87;0;0;5873204;97635;803473;67719;15903;14517;58954;6931405;10073;9604085
2021;All Providers Combined;Villavicencio, Villavicencio, Meta, Colombia;0;0;75.94;2.7;11.55;3.03;0.75;0.13;5.91;0;0;2761944;50953;433818;59006;29306;2339;81890;3419256;6971;7599679
2021;All Providers Combined;Tunja, Tunja, Boyacá, Colombia;0;0;76.8;1.58;13.59;2.76;0.99;0.09;4.19;0;0;1890825;7306;264787;25625;11209;15;67569;2267336;4245;4867546
2021;All Providers Combined;Barranquilla, Barranquilla, Atlantico, Colombia;0;0;77.2;3.82;10.49;1.67;0.6;0.15;6.06;0;0;10190477;242875;1128264;210559;55741;28040;252370;12108326;18880;30119098
2021;All Providers Combined;Bucaramanga, Bucaramanga, Santander Department, Colombia;0;0;58.19;17.88;13.49;1.62;0.78;0.08;7.96;0;0;3592215;1514625;931497;137493;35558;1373;214812;6427573;11634;17148154
2021;All Providers Combined;Manizales, Manizales, Caldas, Colombia;0;0;67.98;7.88;16.29;2.12;0.9;0.05;4.79;0;0;2860894;268709;610837;54910;26658;880;71804;3894692;5471;7979909
2021;All Providers Combined;Popayán, Popayán, Cauca, Colombia;0;0;60.28;9.16;15.82;2.39;1.78;0.27;10.3;0;0;1569823;194013;483390;35840;59603;3454;87924;2434047;4096;5711009
2021;All Providers Combined;Pasto, Pasto, Narino, Colombia;0;0;48.09;21.81;16.13;1.83;2.26;0.16;9.71;0;0;1561899;927146;455410;42867;52602;2524;107425;3149873;4419;7465571
2021;All Providers Combined;Armenia, Armenia, Quindio, Colombia;0;0;66.42;12.4;14.01;2.21;0.55;0.11;4.3;0;0;1685535;256559;291471;17217;6465;1076;77714;2336037;4532;4689839
2021;All Providers Combined;Pereira, Pereira, Risaralda, Colombia;0;0;64.12;10.21;16.35;1.8;0.8;0.09;6.63;0;0;3098789;392553;629151;52121;46811;1741;125593;4346759;9350;11780105
2021;All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;0;0;77.49;2.84;11.53;2.08;0.59;0.14;5.34;0;0;2317415;58587;298581;38769;13956;350;59077;2786735;5108;5916356
2021;All Providers Combined;Montería, Montería, Córdoba, Colombia;0;0;75.99;2.51;13.66;2.17;0.39;0.05;5.23;0;0;1851214;50818;354515;81738;3081;676;43890;2385932;4056;5228423
2021;All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;0;0;76.51;2.71;13.39;1.53;0.67;0.03;5.16;0;0;1573695;14528;220841;17927;11977;302;21184;1860454;3137;3396301
2022;All Providers Combined;Bogotá, Bogota, Colombia;0.02;0;76.27;6.99;5.66;1.46;0.4;0.05;9.14;472;0;98097463;7760482;4454910;880309;133191;18739;1572820;112918386;82770;418695312
2022;All Providers Combined;Cali, Cali, Valle del Cauca, Colombia;0.01;0;53.13;26.93;8.39;1.05;0.7;0.05;9.74;18;0;10619481;6498616;1247647;70480;62282;541;390505;18889570;20009;79964240
2022;All Providers Combined;Medellín, Medellin, Antioquia, Colombia;0;0;73.65;4.78;7.5;1.18;0.4;0.05;12.44;0;0;18219171;719535;1232770;164788;24120;1197;543042;20904623;29133;114675323
2022;All Providers Combined;Ibagué, Ibague, Tolima, Colombia;0;0;78.78;3.54;8.36;1.19;0.5;0.1;7.54;0;0;3817811;51180;285584;33051;7336;13233;111488;4319683;6221;13866145
2022;All Providers Combined;Cartagena, Cartagena, Bolívar, Colombia;0;0;84.29;6.06;5.42;1.05;0.21;0.1;2.88;0;0;5609529;240690;201501;15022;4447;2087;42210;6115486;8026;9051140
2022;All Providers Combined;Villavicencio, Villavicencio, Meta, Colombia;0;0;79.26;4.62;6.33;1.13;0.47;0.07;8.11;0;0;2879960;96291;168062;24895;6148;172;61571;3237099;5497;13184971
2022;All Providers Combined;Tunja, Tunja, Boyacá, Colombia;0;0;78.58;5.44;9.57;1.32;0.63;0.11;4.34;0;0;1658621;74207;102168;3804;5108;148;18242;1862298;3637;6756542
2022;All Providers Combined;Barranquilla, Barranquilla, Atlantico, Colombia;0;0;75.32;6.12;6.58;1.03;0.27;0.05;10.64;0;0;8948416;655507;452986;43249;11889;4487;155050;10271584;15437;53008908
2022;All Providers Combined;Bucaramanga, Bucaramanga, Santander Department, Colombia;0;0;50.46;28.93;6.89;1.16;0.87;0.04;11.65;0;0;2959948;2125674;299515;24690;24196;1400;141626;5577049;9235;30009340
2022;All Providers Combined;Manizales, Manizales, Caldas, Colombia;0;0;72.77;10.65;10.22;0.85;0.52;0.05;4.94;0;0;2415644;324495;294171;4102;15620;266;14632;3068930;4235;10142348
2022;All Providers Combined;Popayán, Popayán, Cauca, Colombia;0;0;63.45;12.93;9.21;1.61;0.56;0.07;12.17;0;0;1277461;194062;167813;9189;4174;9;66199;1718907;3040;7925888
2022;All Providers Combined;Pasto, Pasto, Narino, Colombia;0;0;51.1;26.98;8.97;1.43;0.72;0.11;10.68;0;0;1268852;827272;193919;28834;5214;2550;77040;2403681;3491;9198374
2022;All Providers Combined;Armenia, Armenia, Quindio, Colombia;0;0;68.67;18.03;8.63;0.95;0.41;0.05;3.26;0;0;1244474;424399;142472;3547;1071;26;22595;1838584;3683;3174988
2022;All Providers Combined;Pereira, Pereira, Risaralda, Colombia;0;0;69.66;14.53;8.65;0.92;0.51;0.06;5.67;0;0;3045091;376207;282309;24200;16707;1770;64260;3810544;6510;14889515
2022;All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;0;0;79.68;5.94;6.81;1;0.43;0.07;6.07;0;0;2109893;82072;120187;65121;3899;345;62699;2444216;4379;8267446
2022;All Providers Combined;Montería, Montería, Córdoba, Colombia;0;0;80.41;6.11;6.62;1.36;0.37;0;5.13;0;0;1673325;55424;129935;13016;1770;0;43234;1916704;2946;6699593
2022;All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;0;0;78.68;6.93;7.28;1.24;0.35;0.04;5.47;0;0;1139588;49002;94847;4874;748;36;11432;1300527;2266;3381428
2018;All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;0;0;62.36;1.06;25.32;2.43;1.85;0.83;6.11;0;0;1216757;12655;441928;29263;19290;13296;63748;1796937;4449;3689376
2018;All Providers Combined;Neiva, Neiva, Huila, Colombia;0;0;56.36;2.08;26.11;3.83;3.11;1.03;7.43;0;0;1669936;26437;692689;62791;49764;11717;88612;2601946;5989;5965074
2018;All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;0;0;64.79;1.4;22.98;2.51;1.79;0.61;5.87;0;0;423761;4939;116769;10147;9994;1619;17646;584875;1520;1370574
2018;All Providers Combined;Yopal, Yopal, Casanare, Colombia;0;0;55.1;0.9;27.88;5.48;2.44;1.06;7.09;0;0;599199;4562;264887;36972;14333;5130;43933;969016;2183;2319465
2018;All Providers Combined;Florencia, Florencia, Caquetá, Colombia;0;0;57.54;0.7;28.84;2.05;2.24;0.53;8.06;0;0;451436;4166;197682;13307;9040;9074;29911;714616;1600;1697800
2018;All Providers Combined;Arauca, Arauca, Colombia;0;0;53.29;0.81;25.21;5.75;4.58;1.38;8.93;0;0;237987;536;80199;13159;9297;3179;15567;359924;758;870514
2018;All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;0;0;61.37;1.33;24.28;2.5;2;0.56;7.92;0;0;3107939;45602;1032268;133539;53587;21832;207865;4602632;8576;9359659
2019;All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;0;0;61.26;1.35;19.74;2;1.15;0.37;14.09;0;0;3007158;32886;957990;63625;36833;20069;216364;4334925;8209;7311426
2019;All Providers Combined;Neiva, Neiva, Huila, Colombia;0;0;52.95;1.97;20;2.61;2.36;0.42;19.65;0;0;4110041;51111;1466388;120632;112319;24832;463057;6348380;11490;11061506
2019;All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;0;0;64.32;1.17;17.78;2.26;1.86;0.26;12.3;0;0;1076042;18843;252894;20522;25356;4564;87035;1485256;3115;2474404
2019;All Providers Combined;Yopal, Yopal, Casanare, Colombia;0;0;57.27;0.58;20.87;4.01;1.92;0.38;14.93;0;0;1148208;12402;453840;39589;30032;4857;161877;1850805;3814;3453141
2019;All Providers Combined;Florencia, Florencia, Caquetá, Colombia;0;0;52.05;1;21.2;1.46;2.09;0.28;21.87;0;0;942680;5795;372707;10131;27034;7407;126877;1492631;3536;2692881
2019;All Providers Combined;Arauca, Arauca, Colombia;0;0;54.28;0.06;22.57;3.74;1.97;0.44;16.9;0;0;415371;333;129855;16712;5804;1840;38260;608175;1429;1183461
2019;All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;0;0;58.65;1.2;17.48;2.07;1.42;0.35;18.79;0;0;6982147;135921;1802981;180481;137678;42348;728074;10009630;16990;19059973
2020;All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;0;0;75.91;1.59;15.32;1.31;0.73;0.2;4.89;0;0;3410810;32877;767466;42324;26168;6960;47935;4334540;7261;8021133
2020;All Providers Combined;Neiva, Neiva, Huila, Colombia;0;0;68.23;1.86;19.92;1.8;1.78;0.17;6.2;0;0;3437148;41349;1094528;55822;84818;6038;108578;4828281;8181;10348842
2020;All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;0;0;74.13;1.25;15.85;1.7;1.53;0.24;5.26;0;0;955860;15456;183160;6577;13772;3468;23894;1202187;2509;2214879
2020;All Providers Combined;Yopal, Yopal, Casanare, Colombia;0;0;71.6;0.67;19.08;2.21;1.36;0.15;4.9;0;0;1115358;1805;319817;14143;24798;1114;30129;1507164;3242;3031004
2020;All Providers Combined;Florencia, Florencia, Caquetá, Colombia;0;0;71.84;0.58;19.75;1.48;0.9;0.22;5.19;0;0;794509;2583;275357;7401;17218;2744;37123;1136935;2417;2226727
2020;All Providers Combined;Arauca, Arauca, Colombia;0;0;62.69;0.55;22.19;3.72;2.14;0.48;8.2;0;0;455830;1317;121633;19179;16996;4839;33350;653144;1252;1070607
2020;All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;0;0;73.73;1.53;16.02;1.64;1.05;0.16;5.83;0;0;5966895;82489;1436946;84584;84182;21235;160411;7836742;13516;18484533
2021;All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;0;0;80.37;3.24;10.7;1.73;0.36;0.07;3.53;0;0;2811880;45480;354561;34619;2653;283;38620;3288096;4224;5922136
2021;All Providers Combined;Neiva, Neiva, Huila, Colombia;0;0;69.03;2.7;15.85;2.11;1.47;0.2;8.63;0;0;2320521;57935;372468;25349;23137;4080;80865;2884355;4889;6440526
2021;All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;0;0;80.35;2.11;11.2;2.11;0.7;0.14;3.38;0;0;824072;2958;56960;8898;214;13;3117;896232;1420;1586601
2021;All Providers Combined;Yopal, Yopal, Casanare, Colombia;0;0;78.46;1.57;13.07;1.57;0.75;0.06;4.53;0;0;855941;6009;128922;14221;13011;249;9659;1028012;1722;2119680
2021;All Providers Combined;Florencia, Florencia, Caquetá, Colombia;0;0;72.2;1.46;16.74;2.61;0.84;0;6.14;0;0;385583;3561;135680;3048;41361;0;19375;588608;1302;1248077
2021;All Providers Combined;Arauca, Arauca, Colombia;0;0;59.17;1.04;21.85;4.94;1.04;0.26;11.7;0;0;260100;333;75709;15932;4586;134;18865;375659;769;769219
2021;All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;0;0;67.95;9.92;12.93;2.3;0.75;0.14;6;0;0;4180844;551053;702423;61379;21430;2847;218001;5737977;8081;13004760
2022;All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;0;0;80.52;6.34;6.86;1.26;0.03;0.03;4.96;0;0;2305504;68979;139870;7878;850;843;12398;2536322;3105;7588620
2022;All Providers Combined;Neiva, Neiva, Huila, Colombia;0;0;74.78;4.33;9.04;1.15;0.9;0.16;9.64;0;0;2280838;115352;132806;7835;9145;4605;35296;2585877;3652;9049616
2022;All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;0;0;78.59;6.69;6.84;0.9;0.23;0;6.76;0;0;551861;30588;49480;1208;75;0;14508;647720;1331;1906800
2022;All Providers Combined;Yopal, Yopal, Casanare, Colombia;0;0;81.78;4.54;6.54;1.26;0.67;0;5.2;0;0;745635;16912;76873;1350;904;0;2351;844025;1345;2287947
2022;All Providers Combined;Florencia, Florencia, Caquetá, Colombia;0;0;74.87;4.49;11.22;1.8;0.18;0.09;7.36;0;0;389326;8783;97548;13329;22;125;5617;514750;1114;1061090
2022;All Providers Combined;Arauca, Arauca, Colombia;0;0;63.81;2.86;11.43;1.9;0.57;0.19;19.24;0;0;190089;7117;37454;1226;9;79;37440;273414;525;1299878
2022;All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;0;0;61.75;19.77;6.71;1.12;0.66;0.12;9.87;0;0;3209320;1368054;325317;30081;16267;1551;140258;5090848;6076;19174045
